id,package,file,name,qualifiedname,comment,parameters_num,category,summary
1466,Math,,sinh,Math.sinh,"The Math.sinh() static method returns the hyperbolic sine of a number. That is, $\text{Math.sinh}(x) = \sinh(x) = \frac{e^x - e^{-x}}{2}$",1,Others,
1467,Math,,sqrt,Math.sqrt,"The Math.sqrt() static method returns the square root of a number. That is $\forall x \geq 0, \text{Math.sqrt}(x) = \sqrt{x} = \text{the unique } y \geq 0 \text{ such that } y^2 = x$",1,Others,
1468,Math,,tan,Math.tan,The Math.tan() static method returns the tangent of a number in radians.,1,Others,
1469,Math,,tanh,Math.tanh,"The Math.tanh() static method returns the hyperbolic tangent of a number. That is, $\text{Math.tanh}(x) = \tanh(x) = \frac{\sinh(x)}{\cosh(x)} = \frac{e^x - e^{-x}}{e^x + e^{-x}} = \frac{e^{2x} - 1}{e^{2x} + 1}$",1,Others,
1470,Math,,trunc,Math.trunc,The Math.trunc() static method returns the integer part of a number by removing any fractional digits.,1,Others,
1471,Number,,isFinite,Number.isFinite,"The Number.isFinite() static method determines whether the passed value is a finite number — that is, it checks that a given value is a number, and the number is neither positive Infinity, negative Infinity, nor NaN.",1,Others,
1472,Number,,isInteger,Number.isInteger,The Number.isInteger() static method determines whether the passed value is an integer.,1,Others,
1473,Number,,isNaN,Number.isNaN,"The Number.isNaN() static method determines whether the passed value is the number value NaN, and returns false if the input is not of the Number type. It is a more robust version of the original, global isNaN() function.",1,Others,
1474,Number,,isSafeInteger,Number.isSafeInteger,The Number.isSafeInteger() static method determines whether the provided value is a number that is a safe integer.,1,Others,
1475,Number,,parseFloat,Number.parseFloat,"The Number.parseFloat() static method parses an argument and returns a floating point number. If a number cannot be parsed from the argument, it returns NaN.",1,30,
1476,Number,,parseInt,Number.parseInt,The Number.parseInt() static method parses a string argument and returns an integer of the specified radix or base.,2,Others,
1477,Number,,toExponential,Number.prototype.toExponential,The toExponential() method of Number values returns a string representing this number in exponential notation.,1,Others,
1478,Number,,toFixed,Number.prototype.toFixed,The toFixed() method of Number values formats this number using fixed-point notation.,1,Others,
1479,Number,,toLocaleString,Number.prototype.toLocaleString,"The toLocaleString() method of Number values returns a string with a language-sensitive representation of this number. In implementations with Intl.NumberFormat API support, this method simply calls Intl.NumberFormat.",2,Others,
1480,Number,,toPrecision,Number.prototype.toPrecision,The toPrecision() method of Number values returns a string representing this number to the specified precision.,1,Others,
1481,Number,,toString,Number.prototype.toString,The toString() method of Number values returns a string representing this number value.,1,Others,
1482,Number,,valueOf,Number.prototype.valueOf,The valueOf() method of Number values returns the value of this number.,0,Others,
1483,Object,,__defineGetter__,Object.prototype.__defineGetter__,"The __defineGetter__() method of Object instances binds an object's property to a function to be called when that property is looked up.",2,Others,
1484,Object,,__defineSetter__,Object.prototype.__defineSetter__,"The __defineSetter__() method of Object instances binds an object's property to a function to be called when an attempt is made to set that property.",2,Others,
1485,Object,,__lookupGetter__,Object.prototype.__lookupGetter__,The __lookupGetter__() method of Object instances returns the function bound as a getter to the specified property.,1,Others,
1486,Object,,__lookupSetter__,Object.prototype.__lookupSetter__,The __lookupSetter__() method of Object instances returns the function bound as a setter to the specified property.,1,Others,
1487,Object,,assign,Object.assign,The Object.assign() static method copies all enumerable own properties from one or more source objects to a target object. It returns the modified target object.,-1,Others,
1488,Object,,create,Object.create,"The Object.create() static method creates a new object, using an existing object as the prototype of the newly created object.",2,Others,
1489,Object,,defineProperties,Object.defineProperties,"The Object.defineProperties() static method defines new or modifies existing properties directly on an object, returning the object.",2,Others,
1490,Object,,defineProperty,Object.defineProperty,"The Object.defineProperty() static method defines a new property directly on an object, or modifies an existing property on an object, and returns the object.",3,Others,
1491,Object,,entries,Object.entries,"The Object.entries() static method returns an array of a given object's own enumerable string-keyed property key-value pairs.",1,Others,
1492,Object,,freeze,Object.freeze,"The Object.freeze() static method freezes an object. Freezing an object prevents extensions and makes existing properties non-writable and non-configurable. A frozen object can no longer be changed: new properties cannot be added, existing properties cannot be removed, their enumerability, configurability, writability, or value cannot be changed, and the object's prototype cannot be re-assigned. freeze() returns the same object that was passed in.",1,Others,
1493,Object,,fromEntries,Object.fromEntries,The Object.fromEntries() static method transforms a list of key-value pairs into an object.,1,Others,
1494,Object,,getOwnPropertyDescriptor,Object.getOwnPropertyDescriptor,"The Object.getOwnPropertyDescriptor() static method returns an object describing the configuration of a specific property on a given object (that is, one directly present on an object and not in the object's prototype chain). The object returned is mutable but mutating it has no effect on the original property's configuration.",2,Others,
1495,Object,,getOwnPropertyDescriptors,Object.getOwnPropertyDescriptors,The Object.getOwnPropertyDescriptors() static method returns all own property descriptors of a given object.,1,Others,
1496,Object,,getOwnPropertyNames,Object.getOwnPropertyNames,The Object.getOwnPropertyNames() static method returns an array of all properties (including non-enumerable properties except for those which use Symbol) found directly in a given object.,1,Others,
1497,Object,,getOwnPropertySymbols,Object.getOwnPropertySymbols,The Object.getOwnPropertySymbols() static method returns an array of all symbol properties found directly upon a given object.,1,Others,
1498,Object,,getPrototypeOf,Object.getPrototypeOf,The Object.getPrototypeOf() static method returns the prototype (i.e. the value of the internal [[Prototype]] property) of the specified object.,1,Others,
1499,Object,,groupBy,Object.groupBy,"The Object.groupBy() static method groups the elements of a given iterable according to the string values returned by a provided callback function. The returned object has separate properties for each group, containing arrays with the elements in the group.",2,Others,
1500,Object,,hasOwn,Object.hasOwn,"The Object.hasOwn() static method returns true if the specified object has the indicated property as its own property. If the property is inherited, or does not exist, the method returns false.",2,Others,
1501,Object,,hasOwnProperty,Object.prototype.hasOwnProperty,The hasOwnProperty() method of Object instances returns a boolean indicating whether this object has the specified property as its own property (as opposed to inheriting it).,1,Others,
